"YEAR","STATEFIP","METRO","NCHILD","SEX","AGE","RACE","RACED","EDUC","EDUCD","SCHLTYPE","FTOTINC"
2014,48,0,0,1,23,1,100,7,71,2,88700
2014,48,3,0,2,21,1,100,6,65,1,50000
2014,48,3,0,1,20,1,100,7,71,2,50000
2014,48,4,0,1,23,2,200,6,63,1,55000
2014,48,4,0,2,22,1,100,7,71,2,9999999
2014,48,0,0,1,19,1,100,6,63,2,96000
2014,48,2,1,2,22,2,200,6,63,1,22790
2014,48,2,0,1,25,2,200,10,101,1,40000
2014,48,3,0,1,19,1,100,6,63,1,130900
2014,48,2,0,1,19,1,100,6,65,2,4800
2014,48,2,0,1,21,1,100,6,65,2,0
2014,48,4,0,1,21,1,100,7,71,1,33000
2014,48,4,0,1,24,1,100,6,65,1,32000
2014,48,2,0,1,20,1,100,7,71,2,9999999
2014,48,1,0,2,19,1,100,7,71,2,9999999
2014,48,0,0,1,22,1,100,6,64,1,9999999
2014,48,4,0,1,25,1,100,6,65,2,81000
2014,48,4,0,1,23,1,100,6,65,1,81000
2014,48,4,0,1,24,1,100,10,101,2,14400
2014,48,4,0,2,19,1,100,7,71,2,3000
2014,48,4,0,1,25,1,100,6,63,1,33700
2014,48,4,0,2,19,1,100,6,63,1,79250
2014,48,4,0,2,25,1,100,10,101,1,90000
2014,48,4,0,2,22,6,640,7,71,2,38000
2014,48,4,0,2,23,2,200,10,101,2,35300
2014,48,4,0,2,21,1,100,7,71,2,1600
2014,48,4,0,1,20,1,100,6,65,1,1600
2014,48,4,0,1,25,1,100,6,63,1,30000
2014,48,2,0,2,22,1,100,7,71,3,169770
2014,48,4,0,1,20,1,100,6,63,1,110300
2014,48,3,0,1,19,1,100,6,63,2,52490
2014,48,2,0,1,20,1,100,7,71,2,68000
2014,48,4,2,1,22,1,100,6,63,1,24600
2014,48,1,0,1,24,1,100,2,25,1,9999999
2014,48,4,0,1,24,1,100,7,71,2,60500
2014,48,4,0,2,25,1,100,7,71,2,9600
2014,48,2,0,1,19,1,100,7,71,2,9999999
2014,48,4,0,1,24,2,200,10,101,1,45000
2014,48,0,0,1,19,9,901,6,63,2,224700
2014,48,4,0,1,23,2,200,8,81,1,9999999
2014,48,0,1,1,24,1,100,6,65,1,17000
2014,48,0,1,2,19,1,100,6,63,1,17000
2014,48,2,0,2,20,1,100,7,71,2,9999999
2014,48,4,0,1,22,1,100,7,71,2,115000
2014,48,4,0,1,24,1,100,6,63,1,21300
2014,48,4,0,1,22,1,100,7,71,2,21300
2014,48,4,0,2,23,6,660,10,101,3,5000
2014,48,4,0,1,23,6,660,7,71,2,5000
2014,48,4,0,1,24,1,100,6,63,1,92000
2014,48,4,0,1,24,1,100,6,63,1,61000
2014,48,4,0,1,19,1,100,5,50,2,61000
2014,48,4,0,2,24,1,100,6,61,1,61000
2014,48,4,0,2,22,1,100,7,71,2,46400
2014,48,0,0,2,21,1,100,7,71,2,78380
2014,48,4,0,2,25,1,100,10,101,3,42500
2014,48,4,0,1,20,1,100,6,63,1,140000
2014,48,0,0,1,19,1,100,7,71,2,68400
2014,48,4,0,1,20,1,100,7,71,2,6000
2014,48,4,0,1,23,6,640,7,71,2,59000
2014,48,4,0,1,23,6,640,7,71,2,59000
2014,48,4,0,1,19,6,640,7,71,2,59000
2014,48,2,0,2,20,1,100,6,63,1,36000
2014,48,2,0,1,22,1,100,6,63,1,36000
2014,48,0,0,1,24,1,100,8,81,1,183000
2014,48,0,0,1,21,1,100,8,81,2,107250
2014,48,2,0,2,23,1,100,6,63,1,14100
2014,48,2,0,2,23,1,100,8,81,1,14100
2014,49,4,0,2,19,1,100,6,63,1,20180
2014,49,4,0,1,20,1,100,2,26,1,20180
2014,49,3,0,1,20,1,100,6,63,2,51600
2014,49,4,0,1,23,1,100,5,50,1,9999999
2014,49,2,0,1,21,1,100,8,81,3,10000
2014,49,2,0,2,22,1,100,10,101,1,10000
2014,49,3,0,1,19,1,100,6,63,1,100000
2014,49,3,0,2,19,1,100,6,63,1,11400
2014,49,1,0,1,25,3,361,6,63,1,20
2014,49,4,0,2,23,1,100,7,71,3,9999999
2014,49,4,2,2,25,7,700,10,101,1,28000
2014,49,4,0,1,24,1,100,6,64,1,11000
2014,49,1,0,2,25,1,100,10,101,1,488310
2014,49,4,0,2,20,1,100,6,65,1,56000
2014,49,4,0,1,25,1,100,8,81,2,56000
2014,49,2,0,2,21,1,100,7,71,3,5000
2014,49,2,0,2,21,1,100,6,63,3,9000
2014,49,4,1,2,25,1,100,6,63,1,58000
2014,49,4,0,1,25,1,100,6,63,1,55000
2014,50,1,0,1,20,6,610,7,71,3,9999999
2014,50,4,0,2,19,1,100,6,63,1,77600
2014,50,1,0,2,22,1,100,10,101,1,104500
2014,50,1,0,1,22,1,100,8,81,3,9999999
2014,51,3,0,1,25,1,100,6,64,1,148630
2014,51,0,0,2,22,1,100,6,65,1,41500
2014,51,2,0,2,22,2,200,10,101,2,10000
2014,51,2,0,2,21,1,100,6,63,3,478200
2014,51,3,0,1,20,1,100,6,63,1,22000
2014,51,0,2,2,20,1,100,6,63,1,2700
2014,51,2,0,2,23,4,400,6,63,1,9999999
2014,51,0,0,1,22,2,200,4,40,1,9999999
2014,51,2,0,1,21,2,200,6,64,1,9999999
2014,51,4,1,1,24,1,100,6,63,1,15600
2014,51,3,0,1,19,1,100,6,63,2,142200
2014,51,3,0,2,25,6,620,6,63,2,65000
2014,51,3,0,1,22,6,620,6,63,2,65000
2014,51,3,0,1,21,2,200,6,63,1,44000
2014,51,2,0,2,20,1,100,11,114,2,1200
2014,51,2,0,2,22,1,100,6,63,2,6700
2014,51,2,0,2,22,1,100,7,71,2,2500
2014,51,2,0,2,25,1,100,11,114,1,44000
2014,51,0,1,2,24,1,100,6,63,1,60300
2014,51,1,0,1,20,2,200,6,63,1,0
2014,51,3,0,2,24,1,100,7,71,1,86000
2014,51,0,0,1,20,2,200,6,65,1,9999999
2014,51,0,0,2,24,2,200,8,81,2,8630
2014,51,3,0,1,20,1,100,2,23,1,20000
2014,51,3,0,1,25,1,100,6,63,1,20000
2014,51,3,0,1,19,2,200,5,50,2,17500
2014,51,3,0,1,19,1,100,6,65,2,23800
2014,51,4,0,2,21,1,100,7,71,3,9999999
2014,51,1,0,1,23,2,200,7,71,2,159400
2014,51,2,5,2,25,7,700,2,26,1,90000
2014,51,0,0,1,24,1,100,6,65,1,9999999
2014,51,3,0,1,20,8,814,7,71,3,55000
2014,51,4,0,2,22,1,100,7,71,1,70000
2014,51,0,0,1,21,1,100,6,63,1,122000
2014,51,0,1,2,20,1,100,6,65,1,122000
2014,51,0,0,2,19,1,100,7,71,2,310550
2014,51,3,0,2,21,1,100,6,63,3,133900
2014,51,4,0,2,20,1,100,7,71,3,9999999
2014,51,2,0,2,22,2,200,7,71,2,9999999
2014,51,4,0,1,20,1,100,6,63,2,107000
2014,51,0,0,2,25,1,100,10,101,1,276250
2014,51,4,0,2,21,1,100,7,71,2,0
2014,51,4,0,2,21,1,100,7,71,2,0
2014,51,4,0,2,21,1,100,7,71,2,3600
2014,51,4,0,2,21,1,100,10,101,2,0
2014,51,2,0,1,25,1,100,3,30,1,102000
2014,51,3,0,1,20,8,818,7,71,2,9999999
2014,51,3,0,1,23,1,100,6,63,1,150100
2014,51,0,0,2,25,1,100,10,101,1,110940
2014,51,0,0,1,23,1,100,10,101,3,110940
2014,51,3,0,1,24,1,100,10,101,1,35000
2014,53,4,0,1,19,1,100,6,65,2,9999999
2014,53,3,0,1,20,1,100,6,63,1,71350
2014,53,4,0,2,21,1,100,7,71,3,9999999
2014,53,0,0,2,19,1,100,6,63,1,33000
2014,53,2,0,2,25,4,400,10,101,1,140000
2014,53,4,0,1,20,6,689,6,65,3,9999999
2014,53,2,0,2,21,1,100,6,63,2,5010
2014,53,2,0,2,21,1,100,6,63,2,3000
2014,53,2,0,2,20,1,100,6,63,2,70
2014,53,2,0,2,19,1,100,6,63,2,8020
2014,53,4,0,2,24,1,100,8,81,1,133000
2014,53,2,0,1,22,1,100,6,63,2,149000
2014,53,2,0,1,19,1,100,6,63,3,149000
2014,53,2,0,2,22,8,865,10,101,1,11000
2014,53,2,0,2,22,6,640,8,81,2,6000
2014,53,0,0,1,21,1,100,6,63,1,137100
2014,53,0,0,1,19,1,100,6,65,2,137100
2014,53,4,0,2,25,1,100,10,101,1,120000
2014,53,4,0,2,19,1,100,7,71,3,9999999
2014,53,4,0,1,25,1,100,10,101,1,209810
2014,53,4,0,1,21,1,100,6,63,1,114700
2014,53,3,0,1,20,1,100,6,63,3,85000
2014,53,3,0,2,24,1,100,7,71,1,6800
2014,53,4,0,1,25,1,100,7,71,1,42000
2014,53,4,0,2,22,1,100,8,81,1,42000
2014,53,4,0,1,25,1,100,6,64,1,48000
2014,53,4,0,1,24,1,100,6,63,1,37500
2014,53,4,0,1,24,1,100,6,63,1,30600
2014,53,4,0,2,19,1,100,6,65,2,9999999
2014,53,0,0,2,24,1,100,10,101,1,114500
2014,53,0,0,1,19,9,925,7,71,2,9999999
2014,53,0,1,1,19,1,100,6,63,1,32700
2014,53,4,0,2,24,1,100,6,63,1,43700
2014,53,4,0,1,25,1,100,6,63,1,5000
2014,53,4,0,2,19,1,100,6,63,1,90000
2014,53,4,2,1,25,1,100,6,63,1,36100
2014,53,4,0,1,19,1,100,7,71,2,190620
2014,53,4,0,1,21,1,100,6,63,1,140000
2014,53,4,0,2,20,1,100,6,63,1,9999999
2014,53,4,0,2,21,1,100,6,63,1,9999999
2014,53,0,0,1,23,1,100,8,81,2,8600
2014,53,0,0,2,21,1,100,8,81,1,8600
2014,53,4,0,1,24,1,100,6,63,1,25000
2014,53,4,0,2,24,8,801,6,63,1,25000
2014,53,3,0,2,24,5,500,7,71,1,112280
2014,53,4,1,2,24,1,100,6,65,2,60840
2014,53,4,0,1,19,1,100,6,63,1,60840
2014,53,0,0,1,21,3,379,6,63,1,138700
2014,54,4,0,2,19,1,100,6,65,2,9999999
2014,54,4,0,2,21,1,100,6,63,1,35600
2014,54,4,0,1,19,1,100,7,71,2,201500
2014,54,3,0,1,20,1,100,6,61,1,14101
2014,54,3,0,1,19,1,100,5,50,2,14101
2014,54,0,1,1,23,1,100,6,64,1,50000
2014,54,0,1,2,22,1,100,6,65,1,50000
2014,54,1,0,1,19,1,100,6,63,1,92800
2014,55,2,0,2,21,1,100,7,71,1,89000
2014,55,0,0,2,19,1,100,6,65,3,93000
2014,55,4,0,1,19,4,400,6,63,2,9999999
2014,55,1,0,2,20,1,100,7,71,2,9999999
2014,55,4,0,1,25,1,100,8,81,1,40000
2014,55,4,0,2,22,1,100,10,101,2,40000
2014,55,0,0,1,20,1,100,7,71,3,52000
2014,55,0,1,2,21,1,100,6,63,1,52000
2014,55,4,0,2,22,1,100,10,101,2,103500
2014,55,4,0,1,20,1,100,7,71,2,103500
2014,55,0,0,2,23,1,100,10,101,1,280000
2014,55,0,0,1,21,1,100,6,63,1,280000
2014,55,2,0,2,25,1,100,10,101,1,60000
2014,55,1,0,1,19,1,100,6,63,1,9999999
2014,55,4,0,1,22,1,100,7,71,1,21000
2014,55,4,0,2,20,3,312,6,65,1,21000
2014,55,4,1,2,24,1,100,6,63,1,56000
2014,55,4,1,1,21,1,100,6,65,1,70000
2014,55,4,1,2,20,8,801,6,65,1,70000
2014,55,2,0,2,23,1,100,6,63,2,4500
2014,55,2,0,1,22,1,100,6,64,2,4500
2014,55,0,0,2,20,1,100,7,71,2,71360
2014,55,4,0,2,22,1,100,7,71,3,9999999
2014,55,3,0,2,20,1,100,7,71,3,9999999
2014,55,4,0,2,19,1,100,6,65,3,9999999
2014,55,4,0,1,20,1,100,6,63,1,167900
2014,55,2,0,1,19,2,200,6,61,2,8000
2015,1,4,0,1,23,1,100,10,101,1,70000
2015,1,4,0,2,23,1,100,10,101,1,70000
2015,1,4,0,2,19,2,200,6,65,2,2700
2015,1,3,0,2,21,1,100,6,65,1,32400
2015,1,3,0,1,24,1,100,6,65,1,32400
2015,1,1,0,1,25,1,100,7,71,1,25000
2015,1,1,0,2,23,2,200,7,71,1,25400
2015,1,1,0,1,21,2,200,6,61,1,25400
2015,1,4,0,2,22,1,100,10,101,3,224270
2015,1,4,0,2,19,1,100,6,65,2,224270
2015,1,4,0,2,21,1,100,7,71,2,0
2015,1,4,0,2,21,1,100,7,71,2,1000
2015,1,4,0,2,21,1,100,7,71,2,1500
2015,1,4,0,2,21,1,100,7,71,2,0
2015,1,2,0,2,20,2,200,6,63,2,9999999
2015,1,4,0,1,21,2,200,7,71,2,9999999
2015,1,4,0,1,20,1,100,7,71,2,9999999
2015,1,4,0,2,21,2,200,7,71,2,52000
2015,1,0,0,2,24,1,100,6,63,1,59400
2015,1,0,0,2,19,1,100,7,71,2,59400
2015,1,4,0,1,20,2,200,6,65,1,9999999
2015,1,0,0,1,20,1,100,6,63,1,19300
2015,1,4,0,1,22,2,200,7,71,2,9999999
2015,1,0,0,1,25,2,200,7,71,2,88500
2015,1,0,0,2,21,2,200,7,71,2,88500
2015,2,1,0,1,22,3,371,6,63,1,38500
2015,2,0,0,2,20,1,100,7,71,1,200400
2015,2,0,0,2,20,1,100,7,71,2,200400
2015,2,1,0,1,19,6,600,7,71,1,156500
2015,2,1,0,1,24,3,374,7,71,1,72300
2015,2,1,2,1,25,3,374,6,63,1,72300
2015,4,4,0,1,19,1,100,5,50,2,30000
2015,4,3,0,2,25,1,100,11,114,1,154000
2015,4,2,0,2,25,1,100,8,81,1,26000
2015,4,3,0,1,24,1,100,6,64,1,9999999
2015,4,2,0,1,25,1,100,7,71,1,35000
2015,4,2,0,1,24,7,700,6,63,1,78700
2015,4,2,0,2,22,7,700,6,63,1,78700
2015,4,4,0,1,24,1,100,7,71,1,58000
2015,4,4,0,2,21,1,100,7,71,1,58000
2015,4,4,0,1,19,1,100,6,65,2,117000
2015,4,1,3,2,25,1,100,6,63,1,80000
2015,4,2,0,1,20,1,100,6,61,1,7000
2015,4,4,0,1,19,1,100,6,63,2,9999999
2015,4,3,0,2,21,1,100,7,71,2,152200
2015,4,3,0,1,19,1,100,7,71,2,152200
2015,4,3,0,2,21,7,700,6,61,1,101600
2015,4,4,0,1,19,1,100,6,63,1,45000
2015,4,1,0,2,20,1,100,6,63,1,2000
2015,4,2,0,2,22,1,100,6,63,1,55500
2015,4,2,0,1,22,1,100,6,63,1,9999999
2015,4,4,0,1,21,1,100,6,63,1,34000
2015,4,4,0,2,21,1,100,7,71,2,34000
2015,4,2,0,2,24,1,100,10,101,1,59000
2015,4,2,0,2,24,1,100,11,115,2,0
2015,4,2,0,1,23,1,100,8,81,2,59000
2015,4,4,0,2,23,1,100,6,65,1,6400
2015,4,4,0,2,19,7,700,7,71,2,53000
2015,4,3,0,1,22,7,700,8,81,2,46300
2015,4,4,2,2,24,1,100,8,81,3,28000
2015,4,4,1,2,20,1,100,6,65,2,25000
2015,4,3,0,1,25,1,100,4,40,1,75350
2015,4,2,0,1,20,1,100,6,63,1,20200
2015,4,3,0,1,25,1,100,6,65,1,71100
2015,4,3,0,2,21,1,100,6,65,1,41100
2015,4,4,1,2,25,1,100,10,101,1,32000
2015,4,4,0,1,23,8,826,7,71,1,141400
2015,5,0,0,2,20,1,100,6,65,2,9999999
2015,5,0,0,2,22,1,100,7,71,2,45200
2015,5,4,3,2,21,1,100,5,50,1,4200
2015,5,0,0,1,19,1,100,6,65,2,25700
2015,5,0,0,1,24,1,100,6,63,1,80000
2015,5,0,1,2,24,2,200,6,63,1,8400
2015,5,0,0,2,24,1,100,10,101,1,176000
2015,5,0,0,2,21,1,100,8,81,2,176000
2015,5,1,0,2,22,2,200,6,63,1,51120
2015,5,1,0,2,19,2,200,6,63,1,51120
2015,5,4,0,2,25,1,100,3,30,3,49300
2015,5,4,0,2,25,2,200,6,63,1,18200
2015,5,1,0,1,22,1,100,6,65,1,102000
2015,5,1,0,1,19,1,100,7,71,2,102000
2015,5,1,0,2,19,1,100,7,71,2,102000
2015,6,3,2,1,22,1,100,6,63,1,21000
2015,6,3,2,2,22,1,100,6,64,1,21000
2015,6,3,0,1,20,1,100,7,71,2,324000
2015,6,2,0,1,19,4,400,6,65,2,9999999
2015,6,4,0,2,21,1,100,6,63,1,191100
2015,6,4,0,2,19,1,100,6,65,2,9999999
2015,6,4,0,2,22,6,620,7,71,2,9999999
2015,6,3,0,1,19,1,100,7,71,2,99000
2015,6,2,0,1,23,8,826,7,71,2,210400
2015,6,4,0,2,22,6,662,6,63,1,62800
2015,6,4,0,1,19,1,100,6,63,1,90000
2015,6,3,0,2,25,1,100,6,65,2,26000
2015,6,3,0,1,22,1,100,6,63,1,9999999
2015,6,4,0,2,19,6,610,6,65,2,9999999
2015,6,3,0,1,21,1,100,6,63,1,43200
2015,6,3,0,2,23,1,100,7,71,2,202600
2015,6,4,0,2,21,2,200,6,65,1,0
2015,6,1,0,2,23,1,100,6,65,1,27000
2015,6,1,0,1,23,1,100,7,71,1,22500
2015,6,2,0,2,22,1,100,10,101,1,114000
2015,6,2,0,2,20,1,100,7,71,2,114000
2015,6,4,0,1,19,1,100,6,65,2,42000
2015,6,4,0,2,19,5,500,7,71,2,28400
2015,6,4,0,2,19,8,826,7,71,2,15540
2015,6,4,0,2,19,1,100,7,71,2,7000
2015,6,4,0,2,19,1,100,7,71,2,234000
2015,6,4,1,2,25,2,200,6,65,1,2600
2015,6,4,0,1,19,6,630,7,71,3,9999999
2015,6,2,0,1,23,7,700,6,63,1,46900
2015,6,1,0,1,23,6,680,6,63,1,9999999
2015,6,3,0,1,22,1,100,6,63,1,50000
2015,6,4,0,1,24,7,700,7,71,2,66800
2015,6,4,0,1,21,7,700,7,71,2,0
2015,6,2,0,2,24,1,100,7,71,1,48000
2015,6,3,0,1,19,1,100,8,81,1,150000
2015,6,3,0,1,19,1,100,5,50,2,50450
2015,6,4,0,2,25,7,700,6,63,1,13200
2015,6,4,0,1,21,7,700,6,63,1,13200
2015,6,4,0,2,21,1,100,7,71,2,131000
2015,6,3,0,2,22,1,100,7,71,2,116600
2015,6,4,0,2,23,1,100,6,63,1,93200
2015,6,4,0,2,19,1,100,6,63,1,93200
2015,6,4,0,2,25,1,100,6,63,1,14000
2015,6,1,0,1,24,3,361,6,63,1,74000
2015,6,4,0,2,19,4,400,7,71,2,9999999
2015,6,4,0,2,24,1,100,7,71,2,32500
2015,6,4,0,2,20,2,200,6,63,1,9999999
2015,6,4,0,2,20,1,100,6,65,2,199000
2015,6,3,0,2,22,1,100,8,81,1,42300
2015,6,3,0,1,23,1,100,10,101,2,42300
2015,6,3,0,2,25,1,100,6,63,1,9999999
2015,6,2,0,2,23,2,200,6,65,1,57400
2015,6,2,1,1,25,7,700,6,63,1,58700
2015,6,2,1,2,23,7,700,6,65,1,58700
2015,6,4,0,2,25,1,100,6,63,1,48000
2015,6,2,0,1,23,7,700,7,71,1,45000
2015,6,2,0,2,22,7,700,7,71,1,45000
2015,6,3,0,2,23,7,700,6,63,1,137000
2015,6,2,0,1,23,7,700,2,26,1,23000
2015,6,3,0,1,21,8,818,7,71,1,48000
2015,6,3,0,1,20,8,818,7,71,2,48000
2015,6,4,0,2,22,1,100,6,65,2,0
2015,6,4,0,2,20,1,100,6,65,2,0
2015,6,4,0,1,25,7,700,6,64,1,26000
2015,6,3,0,1,23,1,100,7,71,3,84000
2015,6,3,0,1,22,1,100,8,81,3,84000
2015,6,3,0,1,21,1,100,6,65,1,9600
2015,6,3,0,1,24,1,100,6,63,1,24600
2015,6,4,0,1,20,1,100,6,63,1,62000
2015,6,4,0,2,20,1,100,7,71,2,9999999
2015,6,4,0,2,20,7,700,7,71,3,97000
2015,6,4,1,2,24,1,100,7,71,1,150750
2015,6,4,0,1,20,1,100,6,63,2,16800
2015,6,4,0,1,25,2,200,6,65,1,69900
2015,6,4,0,1,23,2,200,7,71,1,69900
2015,6,3,0,2,19,1,100,7,71,2,59800
2015,6,3,0,2,20,1,100,6,63,1,59300
2015,6,4,0,2,19,4,400,6,65,2,9999999
2015,6,4,0,1,21,7,700,5,50,1,21000
2015,6,2,0,1,22,7,700,7,71,2,34000
2015,6,2,0,1,19,7,700,6,65,2,34000
2015,6,4,0,2,19,1,100,6,65,1,43000
2015,6,4,0,1,22,7,700,6,64,1,79000
2015,6,4,0,2,20,1,100,6,64,1,79000
2015,6,3,0,1,22,1,100,7,71,2,9999999
2015,6,4,0,1,20,1,100,6,65,1,103500
2015,6,3,0,1,19,1,100,7,71,2,26000
2015,6,3,0,1,24,1,100,6,63,1,439050
2015,6,3,0,2,22,1,100,10,101,2,439050
2015,6,4,0,1,24,1,100,10,101,2,288000
2015,6,3,0,1,19,1,100,7,71,2,38700
2015,6,4,0,1,22,7,700,8,81,3,34000
2015,6,4,1,2,22,7,700,6,63,2,34000
2015,6,4,0,2,24,7,700,8,81,1,25000
2015,6,4,0,1,25,1,100,7,71,1,45000
2015,6,4,0,1,22,1,100,8,81,1,5000
2015,6,4,0,1,20,1,100,6,63,1,9999999
2015,6,4,1,1,24,1,100,6,63,1,32000
2015,6,4,1,2,24,1,100,7,71,1,32000
2015,6,4,0,1,19,1,100,6,63,2,110600
2015,6,4,0,1,20,7,700,6,61,2,9999999
2015,6,2,0,2,22,6,610,10,101,3,120
2015,6,2,0,2,24,6,610,11,114,3,49000
2015,6,2,0,2,22,6,610,10,101,3,8000
2015,6,2,0,2,22,6,610,10,101,3,0
2015,6,2,0,2,21,6,610,7,71,3,0
2015,6,2,0,1,19,1,100,7,71,2,400
2015,6,2,0,1,20,6,663,7,71,2,0
2015,6,2,0,1,25,1,100,6,63,1,9999999
2015,6,3,0,1,25,7,700,10,101,1,72000
2015,6,3,0,1,23,4,400,10,101,1,150000
2015,6,3,0,1,24,7,700,3,30,2,9999999
2015,6,3,2,2,20,1,100,1,15,1,79600
2015,6,4,0,2,20,6,610,7,71,3,9999999
2015,6,3,0,1,25,7,700,8,81,1,52000
2015,6,4,0,2,19,1,100,7,71,2,111000
2015,6,4,0,1,23,1,100,7,71,1,3000
2015,6,3,0,1,25,1,100,6,63,1,28000
2015,6,3,0,2,21,1,100,10,101,2,14700
2015,6,4,0,2,19,1,100,7,71,2,35000
2015,6,4,0,1,22,1,100,10,101,1,81000
2015,6,2,0,2,24,7,700,8,81,1,58000
2015,6,4,0,2,22,1,100,8,81,2,105000
2015,6,4,0,1,21,4,400,7,71,2,103000
2015,6,4,0,1,24,1,100,7,71,2,14000
2015,6,4,0,1,23,1,100,7,71,1,27000
2015,6,4,0,1,23,8,802,7,71,1,12900
2015,6,4,0,1,22,1,100,7,71,2,10000
2015,6,2,0,1,23,7,700,7,71,2,12000
2015,6,2,0,2,23,1,100,7,71,2,12000
2015,6,4,0,1,25,1,100,7,71,1,120000
2015,6,2,0,2,20,6,600,7,71,2,127500
2015,6,3,0,1,21,1,100,6,65,1,184100
2015,6,3,0,2,21,1,100,7,71,2,45000
2015,6,3,0,1,23,1,100,6,64,1,140000
2015,6,3,0,1,20,1,100,6,64,1,140000
2015,6,4,0,2,24,1,100,7,71,2,20000
2015,6,4,0,2,19,6,661,6,65,2,153750
2015,6,1,0,1,21,1,100,6,63,1,9000
2015,6,3,0,1,22,1,100,7,71,2,51800
2015,6,4,0,1,24,4,400,7,71,2,18700
2015,6,4,0,1,21,1,100,5,50,1,9999999
2015,6,4,0,2,21,4,400,8,81,2,12000
2015,6,3,0,1,25,7,700,10,101,1,220000
2015,6,3,0,1,19,7,700,6,63,1,220000
2015,6,4,0,2,23,7,700,6,65,1,102000
2015,6,4,0,1,22,1,100,8,81,2,48000
2015,6,4,0,2,22,1,100,6,65,1,48000
2015,6,3,0,2,20,1,100,7,71,1,75500
2015,6,3,0,2,21,1,100,8,81,2,50180
2015,6,3,0,1,22,6,600,7,71,2,72000
2015,6,3,0,1,19,1,100,6,65,2,19000
2015,6,3,0,1,24,1,100,7,71,1,9100
2015,6,2,0,1,23,1,100,10,101,1,27000
2015,6,2,0,2,24,9,913,10,101,1,27000
2015,6,4,1,2,24,8,813,7,71,1,40000
2015,6,3,0,1,24,1,100,7,71,1,9999999
2015,6,2,0,2,24,1,100,11,114,2,68000
2015,6,2,0,2,22,1,100,10,101,2,48000
2015,6,4,1,2,22,1,100,6,65,1,60000
2015,6,4,0,1,23,1,100,2,26,1,60000
2015,6,4,0,1,20,7,700,7,71,1,62100
2015,6,3,0,1,21,1,100,6,64,2,159000
2015,6,3,0,2,21,1,100,6,64,1,17400
2015,6,4,0,1,23,1,100,10,101,1,199000
2015,6,2,0,1,20,6,600,7,71,2,178200
2015,6,3,0,2,19,1,100,6,63,2,9999999
2015,6,3,1,2,23,2,200,8,81,2,8000
2015,6,4,0,1,23,1,100,6,63,1,65600
2015,6,4,0,2,21,1,100,6,65,2,65600
2015,6,4,0,1,20,1,100,6,63,1,330000
2015,6,2,0,2,25,6,670,10,101,1,500
2015,6,3,2,2,20,1,100,6,61,1,3280
2015,6,3,2,1,23,1,100,6,63,1,3280
2015,6,2,0,1,24,1,100,10,101,1,170000
2015,6,2,0,1,21,1,100,7,71,3,170000
2015,6,2,0,1,19,1,100,6,65,3,9999999
2015,6,4,0,1,25,2,200,6,63,1,9999999
2015,6,4,0,1,19,9,905,6,63,2,130200
2015,6,3,0,2,19,1,100,7,71,2,130000
2015,6,3,0,2,25,1,100,7,71,2,67800
2015,6,3,0,2,21,1,100,6,63,2,67800
2015,6,2,0,1,21,1,100,4,40,1,40000
2015,6,2,0,1,22,7,700,6,65,2,207100
2015,6,4,0,2,21,1,100,6,63,2,69000
2015,6,4,0,2,19,1,100,5,50,2,69000
2015,6,4,0,1,25,1,100,7,71,2,4800
2015,6,3,0,2,24,1,100,10,101,1,171800
2015,6,4,0,1,25,6,640,10,101,1,52000
2015,6,4,0,1,19,1,100,7,71,2,91000
2015,6,3,0,2,23,7,700,7,71,2,74530
2015,6,4,0,1,23,1,100,6,63,1,30000
2015,6,4,0,2,24,1,100,7,71,2,30000
2015,6,2,0,1,25,1,100,6,63,1,115000
2015,6,4,0,1,20,1,100,6,63,1,27400
2015,6,4,0,1,23,1,100,10,101,2,19500
2015,6,3,0,2,23,6,620,10,101,1,104000
2015,6,2,0,1,22,4,400,7,71,2,0
2015,6,2,0,2,20,4,400,7,71,2,0
2015,6,2,0,2,20,7,700,7,71,2,17910
2015,6,3,0,1,25,1,100,6,63,1,9999999
2015,6,1,0,1,22,1,100,7,71,2,7000
2015,6,3,1,2,24,1,100,2,25,1,7000
2015,6,4,0,2,22,1,100,6,63,1,39400
2015,6,4,0,1,24,1,100,6,65,1,39400
2015,6,4,0,2,21,8,834,8,81,2,100450
2015,6,4,0,1,22,6,600,6,63,2,25000
2015,6,2,0,2,24,2,200,10,101,1,48700
2015,6,2,0,2,25,1,100,10,101,1,499000
2015,6,2,0,2,19,4,400,7,71,2,9999999
2015,6,4,0,1,22,1,100,10,101,2,800
2015,6,4,0,1,25,8,823,10,101,2,30000
2015,6,4,0,2,21,1,100,5,50,1,21400
2015,6,4,0,1,24,1,100,10,101,2,97000
2015,6,3,0,2,22,1,100,7,71,2,27200
2015,6,3,0,1,20,1,100,4,40,1,9999999
2015,6,4,0,1,23,9,901,10,101,1,83000
2015,6,3,0,2,19,1,100,7,71,3,9999999
2015,6,2,0,2,25,1,100,11,115,1,50000
2015,6,4,0,1,22,1,100,6,65,1,51000
2015,6,4,0,1,20,1,100,6,63,1,30000
2015,6,2,0,2,22,1,100,7,71,2,28400
2015,6,3,0,1,25,1,100,6,63,1,53800
2015,6,4,0,1,22,6,640,7,71,2,45200
2015,6,4,0,2,22,1,100,10,101,1,53800
2015,6,4,0,2,21,6,679,7,71,1,273900
2015,6,4,0,2,25,6,600,7,71,1,48100
2015,6,3,0,2,19,1,100,7,71,2,101500
